"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Nu_Tilde","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
90.083,4.5937e-06,1.137e+08,0,2.6841e-05,0.095497,802.12,0.92929,0,8.4661e-07,1.3964e+06,-9.791e+15,0,0,0,503.77,0,,0,0,0,0
90.072,4.6133e-06,1.1369e+08,0,2.6841e-05,0.096767,812.74,-0.39508,0,8.4766e-07,1.3963e+06,-1.0058e+16,0,0,0,503.77,0,,0.001804,0.001804,0,0
90.054,4.6617e-06,1.1367e+08,0,2.6841e-05,0.098772,829.51,-1.7133,0,8.5014e-07,1.3962e+06,-1.0494e+16,0,0,0,503.76,0,,0.003608,0.003608,0,0
90.023,4.7141e-06,1.1363e+08,0,2.684e-05,0.10171,854.02,-2.9966,0,8.5292e-07,1.3959e+06,-1.122e+16,0,0,0,503.76,0,,0.005412,0.005412,0,0
89.982,4.7715e-06,1.1358e+08,0,2.684e-05,0.10561,886.59,-4.1785,0,8.5601e-07,1.3956e+06,-1.2197e+16,0,0,0,503.75,0,,0.007216,0.007216,0,0
89.93,4.8288e-06,1.1351e+08,0,2.684e-05,0.11054,927.76,-5.3136,0,8.5919e-07,1.3951e+06,-1.3441e+16,0,0,0,503.74,0,,0.00902,0.00902,0,0
89.862,4.8802e-06,1.1342e+08,0,2.6839e-05,0.11663,978.58,-6.4785,0,8.6223e-07,1.3945e+06,-1.5082e+16,0,0,0,503.73,0,,0.010824,0.010824,0,0
89.772,4.9224e-06,1.1331e+08,0,2.6839e-05,0.12405,1040.3,-7.7109,0,8.6502e-07,1.3937e+06,-1.722e+16,0,0,0,503.71,0,,0.012628,0.012628,0,0
89.66,4.9505e-06,1.1317e+08,0,2.6838e-05,0.13295,1114.4,-9.0066,0,8.6739e-07,1.3928e+06,-1.9914e+16,0,0,0,503.69,0,,0.014432,0.014432,0,0
89.523,4.9512e-06,1.1299e+08,0,2.6837e-05,0.1436,1202.9,-10.296,0,8.6872e-07,1.3916e+06,-2.3192e+16,0,0,0,503.67,0,,0.016236,0.016236,0,0
89.358,4.9177e-06,1.1278e+08,0,2.6836e-05,0.1565,1309.9,-10.669,0,8.6875e-07,1.3901e+06,-2.7161e+16,0,0,0,503.64,0,,0.01804,0.01804,0,0
89.082,4.8524e-06,1.1243e+08,0,2.6835e-05,0.17316,1447.4,-7.6627,0,8.6836e-07,1.3877e+06,-3.3827e+16,0,0,0,503.59,0,,0.019844,0.019844,0,0
88.743,4.7473e-06,1.12e+08,0,2.6832e-05,0.19402,1619.1,-6.8838,0,8.666e-07,1.3847e+06,-4.2029e+16,0,0,0,503.53,0,,0.021648,0.021648,0,0
88.222,4.5036e-06,1.1134e+08,0,2.6829e-05,0.22083,1838.1,-5.452,0,8.5971e-07,1.3801e+06,-5.473e+16,0,0,0,503.44,0,,0.023452,0.023452,0,0
87.447,4.2012e-06,1.1036e+08,0,2.6824e-05,0.25639,2125.6,-5.1545,0,8.5159e-07,1.3731e+06,-7.3765e+16,0,0,0,503.3,0,,0.025256,0.025256,0,0
86.266,3.7581e-06,1.0886e+08,0,2.6816e-05,0.30263,2493.6,-5.1213,0,8.3838e-07,1.3625e+06,-1.0316e+17,0,0,0,503.09,0,,0.02706,0.02706,0,0
84.436,3.1728e-06,1.0654e+08,0,2.6804e-05,0.36265,2958.6,-3.958,0,8.1946e-07,1.3456e+06,-1.4954e+17,0,0,0,502.76,0,,0.028864,0.028864,0,0
81.602,2.4331e-06,1.0294e+08,0,2.6785e-05,0.44014,3532.4,-3.6128,0,7.9136e-07,1.3186e+06,-2.2352e+17,0,0,0,502.24,0,,0.030668,0.030668,0,0
77.334,1.5818e-06,9.7534e+07,0,2.6756e-05,0.53656,4190.7,-3.1355,0,7.4719e-07,1.2762e+06,-3.3999e+17,0,0,0,501.42,0,,0.032472,0.032472,0,0
71.231,8.3054e-07,8.98e+07,0,2.6712e-05,0.65243,4873.2,-2.519,0,6.8784e-07,1.2116e+06,-5.1761e+17,0,0,0,500.2,0,,0.034276,0.034276,0,0
63.139,3.1936e-07,7.9555e+07,0,2.6649e-05,0.78471,5456.8,-1.9732,0,6.0864e-07,1.1181e+06,-7.7448e+17,0,0,0,498.47,0,,0.03608,0.03608,0,0
53.57,8.6586e-08,6.7451e+07,0,2.6566e-05,0.92779,5794.9,-0.59827,0,5.1575e-07,9.9512e+05,-1.1123e+18,0,0,0,496.21,0,,0.037884,0.037884,0,0
43.266,1.5912e-08,5.4436e+07,0,2.6464e-05,1.0806,5788.1,0.99076,0,4.1664e-07,8.4628e+05,-1.5212e+18,0,0,0,493.41,0,,0.039688,0.039688,0,0
34.065,2.3892e-09,4.2828e+07,0,2.6354e-05,1.2273,5453.8,1.6233,0,3.2835e-07,6.9759e+05,-1.9297e+18,0,0,0,490.43,0,,0.041492,0.041492,0,0
32.623,1.7115e-09,4.1009e+07,0,2.6335e-05,1.2517,5370.1,-1.3298,0,3.1526e-07,6.7282e+05,-1.9978e+18,0,0,0,489.9,0,,0.043296,0.043296,0,0
33.263,2.0016e-09,4.1816e+07,0,2.6343e-05,1.2409,5408.6,-0.016894,0,3.2162e-07,6.8386e+05,-1.9674e+18,0,0,0,490.14,0,,0.0451,0.0451,0,0
25.77,2.7384e-10,3.2378e+07,0,2.6233e-05,1.3814,4862.8,0.92707,0,2.5167e-07,5.4971e+05,-2.336e+18,0,0,0,487.14,0,,0.046904,0.046904,0,0
25.884,2.84e-10,3.252e+07,0,2.6235e-05,1.3788,4871.9,-0.23192,0,2.5288e-07,5.518e+05,-2.3302e+18,0,0,0,487.18,0,,0.048708,0.048708,0,0
25.714,2.8904e-10,3.2306e+07,0,2.6232e-05,1.3827,4858,0.17616,0,2.5564e-07,5.4864e+05,-2.3389e+18,0,0,0,487.1,0,,0.050512,0.050512,0,0
30.435,1.5182e-09,3.8249e+07,0,2.6304e-05,1.2875,5215.8,-5.8653,0,3.2721e-07,6.345e+05,-2.103e+18,0,0,0,489.07,0,,0.052316,0.052316,0,0
32.856,3.3214e-08,4.1303e+07,0,2.6338e-05,1.2467,5379.7,-0.77833,0,6.2767e-07,6.7686e+05,-1.9867e+18,0,0,0,489.99,0,,0.05412,0.05412,0,0
32.961,5.1852e-06,4.1436e+07,0,2.634e-05,1.2461,5391.1,2.6649,0,2.3349e-06,6.7868e+05,-1.9817e+18,0,0,0,490.03,0,,0.055924,0.055924,0,0
28.509,8.0727e-05,3.5827e+07,0,2.6276e-05,1.3271,5090.6,4.1424,0,6.1851e-06,6.0004e+05,-2.1977e+18,0,0,0,488.31,0,,0.057728,0.057728,0,0
25.916,0.00026078,3.2559e+07,0,2.6236e-05,1.376,4867,1.9047,0,1.2147e-05,5.5242e+05,-2.3285e+18,0,0,0,487.2,0,,0.059532,0.059532,0,0
27.022,0.010958,3.3944e+07,0,2.6244e-05,1.3677,5010.9,-56.648,0,0.0004042,5.7249e+05,-2.2734e+18,0,0,0,487.45,0,,0.061336,0.061336,0,0
28.143,0.033858,3.5378e+07,0,2.6266e-05,1.3651,5178.1,-48.297,0,0.0011983,5.9317e+05,-2.2166e+18,0,0,0,488.04,0,,0.06314,0.06314,0,0
28.73,0.058739,3.6158e+07,0,2.6292e-05,1.3631,5266.1,-26.593,0,0.0020413,6.0461e+05,-2.1851e+18,0,0,0,488.73,0,,0.064944,0.064944,0,0
28.82,0.08388,3.6282e+07,0,2.6299e-05,1.3609,5273.2,-10.481,0,0.0029109,6.0651e+05,-2.1799e+18,0,0,0,488.92,0,,0.066748,0.066748,0,0
28.653,0.1084,3.6068e+07,0,2.6296e-05,1.3583,5237.7,-0.41073,0,0.0037852,6.035e+05,-2.1882e+18,0,0,0,488.85,0,,0.068552,0.068552,0,0
28.367,0.13226,3.5698e+07,0,2.629e-05,1.3549,5180.1,4.1391,0,0.0046658,5.9823e+05,-2.2027e+18,0,0,0,488.69,0,,0.070356,0.070356,0,0
28.072,0.15633,3.5314e+07,0,2.6284e-05,1.3503,5116.7,5.2302,0,0.0055712,5.9277e+05,-2.2177e+18,0,0,0,488.52,0,,0.07216,0.07216,0,0
27.873,0.18174,3.5058e+07,0,2.6281e-05,1.3445,5064.2,5.6789,0,0.0065212,5.8915e+05,-2.2276e+18,0,0,0,488.44,0,,0.073964,0.073964,0,0
27.784,0.2091,3.4949e+07,0,2.6285e-05,1.3373,5024.7,5.9286,0,0.0075261,5.8777e+05,-2.2314e+18,0,0,0,488.54,0,,0.075768,0.075768,0,0
27.756,0.2383,3.4925e+07,0,2.6293e-05,1.3287,4990.4,6.0391,0,0.0085857,5.8765e+05,-2.2317e+18,0,0,0,488.77,0,,0.077572,0.077572,0,0
27.751,0.269,3.4919e+07,0,2.6296e-05,1.3192,4955.1,6.1303,0,0.0096935,5.8772e+05,-2.2315e+18,0,0,0,488.85,0,,0.079376,0.079376,0,0
27.743,0.30079,3.4908e+07,0,2.6299e-05,1.3085,4914.3,6.3193,0,0.010842,5.8771e+05,-2.2316e+18,0,0,0,488.93,0,,0.08118,0.08118,0,0
27.724,0.33322,3.4883e+07,0,2.6303e-05,1.2963,4866.7,6.8795,0,0.012019,5.8753e+05,-2.2321e+18,0,0,0,489.02,0,,0.082984,0.082984,0,0
27.688,0.36605,3.4836e+07,0,2.6306e-05,1.2833,4813.6,7.5021,0,0.013221,5.8705e+05,-2.2334e+18,0,0,0,489.12,0,,0.084788,0.084788,0,0
27.642,0.39938,3.4776e+07,0,2.6309e-05,1.2695,4756.1,7.9613,0,0.014449,5.8638e+05,-2.2352e+18,0,0,0,489.2,0,,0.086592,0.086592,0,0
27.597,0.43346,3.4717e+07,0,2.6312e-05,1.2548,4695.5,8.24,0,0.015707,5.8574e+05,-2.237e+18,0,0,0,489.28,0,,0.088396,0.088396,0,0
27.563,0.46846,3.4671e+07,0,2.6315e-05,1.2393,4633.3,8.4209,0,0.016996,5.8528e+05,-2.2382e+18,0,0,0,489.37,0,,0.0902,0.0902,0,0
27.54,0.50441,3.464e+07,0,2.6319e-05,1.2229,4570.1,8.5715,0,0.018315,5.8505e+05,-2.2389e+18,0,0,0,489.47,0,,0.092004,0.092004,0,0
27.527,0.5412,3.462e+07,0,2.6323e-05,1.2061,4506.1,8.698,0,0.019661,5.8499e+05,-2.2391e+18,0,0,0,489.58,0,,0.093808,0.093808,0,0
27.518,0.5787,3.4607e+07,0,2.6327e-05,1.1888,4441.5,8.745,0,0.021029,5.8503e+05,-2.2389e+18,0,0,0,489.69,0,,0.095612,0.095612,0,0
27.513,0.6168,3.4598e+07,0,2.6331e-05,1.1713,4376.5,8.6533,0,0.022418,5.8512e+05,-2.2387e+18,0,0,0,489.8,0,,0.097416,0.097416,0,0
27.51,0.65547,3.4592e+07,0,2.6335e-05,1.1537,4311.2,8.532,0,0.023826,5.8525e+05,-2.2383e+18,0,0,0,489.91,0,,0.09922,0.09922,0,0
27.509,0.69474,3.4589e+07,0,2.6339e-05,1.1361,4246,8.3462,0,0.025255,5.8543e+05,-2.2378e+18,0,0,0,490.03,0,,0.10102,0.10102,0,0
27.513,0.73468,3.4592e+07,0,2.6344e-05,1.1183,4181.3,8.1676,0,0.026703,5.857e+05,-2.2371e+18,0,0,0,490.14,0,,0.10283,0.10283,0,0
27.523,0.77532,3.4603e+07,0,2.6348e-05,1.1006,4117.3,8.277,0,0.028171,5.8608e+05,-2.2361e+18,0,0,0,490.26,0,,0.10463,0.10463,0,0
27.538,0.81671,3.462e+07,0,2.6352e-05,1.083,4053.9,8.1352,0,0.029658,5.8653e+05,-2.2348e+18,0,0,0,490.38,0,,0.10644,0.10644,0,0
27.558,0.85885,3.4643e+07,0,2.6357e-05,1.0653,3991.1,7.8763,0,0.031165,5.8708e+05,-2.2333e+18,0,0,0,490.49,0,,0.10824,0.10824,0,0
27.583,0.90176,3.4674e+07,0,2.6361e-05,1.0477,3929.1,7.6163,0,0.032691,5.8773e+05,-2.2315e+18,0,0,0,490.6,0,,0.11004,0.11004,0,0
27.615,0.9455,3.4713e+07,0,2.6365e-05,1.0302,3867.8,7.3731,0,0.034237,5.8849e+05,-2.2294e+18,0,0,0,490.72,0,,0.11185,0.11185,0,0
27.654,0.99009,3.476e+07,0,2.6369e-05,1.0126,3807.2,7.1472,0,0.035802,5.8936e+05,-2.227e+18,0,0,0,490.83,0,,0.11365,0.11365,0,0
27.7,1.0356,3.4815e+07,0,2.6373e-05,0.99514,3747.3,6.9989,0,0.037384,5.9036e+05,-2.2243e+18,0,0,0,490.94,0,,0.11546,0.11546,0,0
27.752,1.0819,3.488e+07,0,2.6377e-05,0.97767,3688.2,6.997,0,0.038984,5.9149e+05,-2.2212e+18,0,0,0,491.05,0,,0.11726,0.11726,0,0
27.811,1.1292,3.4953e+07,0,2.6381e-05,0.96021,3629.4,6.8185,0,0.040601,5.9272e+05,-2.2178e+18,0,0,0,491.16,0,,0.11906,0.11906,0,0
27.876,1.1774,3.5033e+07,0,2.6385e-05,0.94276,3571.1,6.6347,0,0.042235,5.9407e+05,-2.2141e+18,0,0,0,491.27,0,,0.12087,0.12087,0,0
27.949,1.2266,3.5124e+07,0,2.6389e-05,0.92526,3513.2,6.4528,0,0.043887,5.9555e+05,-2.21e+18,0,0,0,491.38,0,,0.12267,0.12267,0,0
28.03,1.2769,3.5223e+07,0,2.6393e-05,0.90769,3455.4,6.2874,0,0.045554,5.9716e+05,-2.2056e+18,0,0,0,491.49,0,,0.12448,0.12448,0,0
28.118,1.3282,3.5333e+07,0,2.6397e-05,0.89004,3397.7,6.2847,0,0.047236,5.9891e+05,-2.2008e+18,0,0,0,491.6,0,,0.12628,0.12628,0,0
28.214,1.3806,3.5452e+07,0,2.6401e-05,0.87227,3339.9,6.2136,0,0.048932,6.0079e+05,-2.1956e+18,0,0,0,491.7,0,,0.12808,0.12808,0,0
28.316,1.434,3.5579e+07,0,2.6405e-05,0.85437,3281.8,6.1118,0,0.05064,6.0279e+05,-2.1902e+18,0,0,0,491.81,0,,0.12989,0.12989,0,0
28.425,1.4883,3.5715e+07,0,2.6409e-05,0.83632,3223.4,6.049,0,0.052359,6.049e+05,-2.1843e+18,0,0,0,491.92,0,,0.13169,0.13169,0,0
28.54,1.5437,3.5859e+07,0,2.6413e-05,0.81811,3164.5,6.007,0,0.054086,6.0714e+05,-2.1782e+18,0,0,0,492.04,0,,0.1335,0.1335,0,0
28.662,1.5999,3.6011e+07,0,2.6417e-05,0.79975,3105,5.9626,0,0.055819,6.0948e+05,-2.1718e+18,0,0,0,492.15,0,,0.1353,0.1353,0,0
28.79,1.6571,3.6171e+07,0,2.6422e-05,0.78123,3044.9,5.9393,0,0.057557,6.1193e+05,-2.165e+18,0,0,0,492.26,0,,0.1371,0.1371,0,0
28.923,1.715,3.6338e+07,0,2.6426e-05,0.76256,2984.1,6.0259,0,0.059295,6.1448e+05,-2.158e+18,0,0,0,492.37,0,,0.13891,0.13891,0,0
29.061,1.7736,3.651e+07,0,2.643e-05,0.74374,2922.5,5.9634,0,0.06103,6.171e+05,-2.1508e+18,0,0,0,492.49,0,,0.14071,0.14071,0,0
29.202,1.8327,3.6688e+07,0,2.6434e-05,0.72477,2859.9,5.8966,0,0.062756,6.1978e+05,-2.1435e+18,0,0,0,492.6,0,,0.14252,0.14252,0,0
29.348,1.8921,3.6869e+07,0,2.6438e-05,0.70568,2796.6,5.8318,0,0.064471,6.2253e+05,-2.1359e+18,0,0,0,492.71,0,,0.14432,0.14432,0,0
29.495,1.9517,3.7055e+07,0,2.6442e-05,0.6865,2732.3,5.7708,0,0.066167,6.2531e+05,-2.1283e+18,0,0,0,492.82,0,,0.14612,0.14612,0,0
29.646,2.0112,3.7243e+07,0,2.6446e-05,0.66725,2667.3,5.8194,0,0.067839,6.2814e+05,-2.1205e+18,0,0,0,492.93,0,,0.14793,0.14793,0,0
29.797,2.0704,3.7433e+07,0,2.645e-05,0.64795,2601.5,5.8318,0,0.069481,6.3097e+05,-2.1127e+18,0,0,0,493.04,0,,0.14973,0.14973,0,0
29.949,2.129,3.7623e+07,0,2.6454e-05,0.62864,2535,5.7874,0,0.071087,6.3381e+05,-2.1049e+18,0,0,0,493.14,0,,0.15154,0.15154,0,0
30.1,2.1869,3.7813e+07,0,2.6457e-05,0.60937,2467.9,5.7516,0,0.072651,6.3663e+05,-2.0972e+18,0,0,0,493.24,0,,0.15334,0.15334,0,0
30.25,2.2436,3.8002e+07,0,2.6461e-05,0.59017,2400.4,5.7295,0,0.074167,6.3942e+05,-2.0895e+18,0,0,0,493.34,0,,0.15514,0.15514,0,0
30.398,2.299,3.8188e+07,0,2.6465e-05,0.57111,2332.6,5.7291,0,0.075629,6.4217e+05,-2.082e+18,0,0,0,493.44,0,,0.15695,0.15695,0,0
30.544,2.3529,3.8371e+07,0,2.6468e-05,0.55224,2264.7,5.7181,0,0.077032,6.4487e+05,-2.0745e+18,0,0,0,493.53,0,,0.15875,0.15875,0,0
30.687,2.4049,3.855e+07,0,2.6471e-05,0.5336,2197,5.6845,0,0.07837,6.475e+05,-2.0673e+18,0,0,0,493.62,0,,0.16056,0.16056,0,0
30.824,2.4545,3.8723e+07,0,2.6474e-05,0.51531,2129.7,5.6081,0,0.07963,6.5004e+05,-2.0603e+18,0,0,0,493.71,0,,0.16236,0.16236,0,0
30.957,2.5016,3.889e+07,0,2.6477e-05,0.49738,2063.1,5.4927,0,0.080809,6.5248e+05,-2.0536e+18,0,0,0,493.79,0,,0.16416,0.16416,0,0
31.084,2.5458,3.9049e+07,0,2.648e-05,0.47986,1997.3,5.3346,0,0.081899,6.5481e+05,-2.0472e+18,0,0,0,493.87,0,,0.16597,0.16597,0,0
31.204,2.5865,3.92e+07,0,2.6483e-05,0.4628,1932.6,5.1253,0,0.082889,6.5701e+05,-2.0412e+18,0,0,0,493.94,0,,0.16777,0.16777,0,0
31.316,2.6233,3.9341e+07,0,2.6486e-05,0.44624,1869.1,4.8532,0,0.083769,6.5907e+05,-2.0355e+18,0,0,0,494.01,0,,0.16958,0.16958,0,0
31.421,2.656,3.9472e+07,0,2.6488e-05,0.43025,1807.3,4.5023,0,0.084529,6.6098e+05,-2.0303e+18,0,0,0,494.07,0,,0.17138,0.17138,0,0
31.517,2.684,3.9593e+07,0,2.649e-05,0.41494,1747.4,4.0525,0,0.085161,6.6274e+05,-2.0255e+18,0,0,0,494.13,0,,0.17318,0.17318,0,0
31.604,2.7069,3.9702e+07,0,2.6492e-05,0.40034,1689.9,3.4832,0,0.085652,6.6432e+05,-2.0211e+18,0,0,0,494.17,0,,0.17499,0.17499,0,0
31.679,2.7237,3.9797e+07,0,2.6494e-05,0.38641,1634.4,2.7928,0,0.085979,6.6572e+05,-2.0173e+18,0,0,0,494.23,0,,0.17679,0.17679,0,0
31.74,2.7338,3.9878e+07,0,2.6497e-05,0.37301,1580.5,2.0393,0,0.086131,6.6695e+05,-2.0139e+18,0,0,0,494.33,0,,0.1786,0.1786,0,0
31.784,2.7391,3.9949e+07,0,2.6505e-05,0.36008,1528.2,1.3343,0,0.086179,6.6815e+05,-2.0106e+18,0,0,0,494.55,0,,0.1804,0.1804,0,0
